subcategory,product_id,manufacturer,sku,product_name,category,brand,unit_of_measure,standard_cost,minimum_advertisable_price,list_price,weight_lbs,is_active,is_apex,margin_pct,map_headroom_pct,price_hierarchy_valid,has_apex_competitor
tape,TIT-02314,titangrip,null,TitanGrip Tape M12 #22,adhesives,TitanGrip,each,null,null,7.27,null,true,false,null,null,null,true
sealant,TIT-02325,titangrip,null,TitanGrip Pro Sealant 5/8-11 #6,adhesives,TitanGrip Pro,each,null,null,3.83,null,false,false,null,null,null,true
sealant,TIT-02342,titangrip,null,TitanGrip Pro Sealant M8 #23,adhesives,TitanGrip Pro,each,null,null,16.62,null,true,false,null,null,null,true
fall_protection,TIT-02383,titangrip,null,TitanGrip Fall Protection M6 #6,safety,TitanGrip,each,null,null,12.98,null,true,false,null,null,null,true
fall_protection,TIT-02394,titangrip,null,TitanGrip Fall Protection M6 #17,safety,TitanGrip,each,null,null,10.9,null,true,false,null,null,null,true
fall_protection,TIT-02403,titangrip,null,TitanGrip Fall Protection M6 #26,safety,TitanGrip,each,null,null,21.92,null,true,false,null,null,null,true
chemical_protection,TIT-02454,titangrip,null,TitanForce Chemical Protection 1/2-13 #16,safety,TitanForce,each,null,null,7.18,null,true,false,null,null,null,true
chemical_protection,TIT-02460,titangrip,null,TitanForce Chemical Protection 1/4-20 #22,safety,TitanForce,each,null,null,9.82,null,true,false,null,null,null,true
grinding_wheels,APX-01663,apex,SKU-001663,Apex Industrial Grinding Wheels 3/8-16 #12,abrasives,Apex Industrial,each,5.8,7.17,8.64,0.791,true,true,32.87,17.01,true,true
grinding_wheels,APX-01689,apex,SKU-001689,Apex Industrial Grinding Wheels M8 #38,abrasives,Apex Industrial,each,12.58,15.73,18.05,0.679,true,true,30.3,12.85,true,true
grinding_wheels,APX-01697,apex,SKU-001697,Apex Industrial Grinding Wheels M6 #46,abrasives,Apex Industrial,each,4.29,5.68,6.84,0.504,true,true,37.28,16.96,true,true
grinding_wheels,APX-01702,apex,SKU-001702,Apex Industrial Grinding Wheels M10 #51,abrasives,Apex Industrial,each,5.71,7.28,8.26,3.163,true,true,30.87,11.86,true,true
grinding_wheels,APX-01713,apex,SKU-001713,Apex Industrial Grinding Wheels M8 #62,abrasives,Apex Industrial,each,25.75,33.33,37.11,6.571,true,true,30.61,10.19,true,true
grinding_wheels,APX-01723,apex,SKU-001723,Apex Industrial Grinding Wheels M8 #72,abrasives,Apex Industrial,each,5.27,6.62,8.15,2.311,false,true,35.34,18.77,true,true
sanding_discs,APX-01739,apex,SKU-001739,Apex Industrial Sanding Discs M6 #3,abrasives,Apex Industrial,each,3.62,4.32,5.22,0.518,true,true,30.65,17.24,true,true
sanding_discs,APX-01765,apex,SKU-001765,Apex Industrial Sanding Discs M6 #29,abrasives,Apex Industrial,each,7.91,9.42,10.85,0.543,true,true,27.1,13.18,true,true
sanding_discs,APX-01779,apex,SKU-001779,Apex Industrial Sanding Discs M8 #43,abrasives,Apex Industrial,each,15.27,19.1,23.95,1.142,true,true,36.24,20.25,true,true
sanding_discs,APX-01791,apex,SKU-001791,Apex Industrial Sanding Discs 3/8-16 #55,abrasives,Apex Industrial,each,12.39,14.91,17.81,0.276,true,true,30.43,16.28,true,true
sanding_discs,APX-01802,apex,SKU-001802,Apex Industrial Sanding Discs M12 #66,abrasives,Apex Industrial,each,4.34,5.22,6.29,1.394,true,true,31,17.01,true,true
sanding_discs,APX-01813,apex,SKU-001813,Apex Industrial Sanding Discs 5/8-11 #77,abrasives,Apex Industrial,each,9.49,11.8,14.79,2.538,true,true,35.84,20.22,true,true
flap_wheels,APX-01829,apex,SKU-001829,Apex Industrial Flap Wheels M6 #13,abrasives,Apex Industrial,each,5.95,7.02,7.96,1.293,true,true,25.25,11.81,true,true
flap_wheels,APX-01859,apex,SKU-001859,Apex Industrial Flap Wheels 3/8-16 #43,abrasives,Apex Industrial,each,5.88,7.49,8.38,0.179,false,true,29.83,10.62,true,true
flap_wheels,APX-01867,apex,SKU-001867,Apex Industrial Flap Wheels M10 #51,abrasives,Apex Industrial,each,4.93,6.09,7.04,1.003,true,true,29.97,13.49,true,true
flap_wheels,APX-01870,apex,SKU-001870,Apex Industrial Flap Wheels 3/8-16 #54,abrasives,Apex Industrial,each,5.14,6.09,7.65,1.545,true,true,32.81,20.39,true,true
flap_wheels,APX-01877,apex,SKU-001877,Apex Industrial Flap Wheels 1/2-13 #61,abrasives,Apex Industrial,each,11.49,13.47,15.38,0.473,true,true,25.29,12.42,true,true
flap_wheels,APX-01888,apex,SKU-001888,Apex Industrial Flap Wheels 5/8-11 #72,abrasives,Apex Industrial,each,7.4,9.8,12.42,0.765,true,true,40.42,21.1,true,true
flap_wheels,APX-01891,apex,SKU-001891,Apex Industrial Flap Wheels M12 #75,abrasives,Apex Industrial,each,26.03,31.96,40.45,2.065,true,true,35.65,20.99,true,true
flap_wheels,APX-01895,apex,SKU-001895,Apex Industrial Flap Wheels M6 #79,abrasives,Apex Industrial,each,1.14,1.36,1.53,1.854,true,true,25.49,11.11,true,true
flap_wheels,APX-01898,apex,SKU-001898,Apex Industrial Flap Wheels 1/4-20 #82,abrasives,Apex Industrial,each,6.89,7.94,9.38,3.196,true,true,26.55,15.35,true,true
flap_wheels,APX-01902,apex,SKU-001902,Apex Industrial Flap Wheels M10 #86,abrasives,Apex Industrial,each,8.82,10.53,12.89,1.514,false,true,31.57,18.31,true,true
wire_brushes,APX-01908,apex,SKU-001908,Apex Elite Wire Brushes 5/8-11 #5,abrasives,Apex Elite,each,6.28,7.94,9.82,2.403,true,true,36.05,19.14,true,true
wire_brushes,APX-01920,apex,SKU-001920,Apex Elite Wire Brushes 3/8-16 #17,abrasives,Apex Elite,each,6.27,7.47,9.33,6.492,true,true,32.8,19.94,true,true
wire_brushes,APX-01938,apex,SKU-001938,Apex Elite Wire Brushes 3/8-16 #35,abrasives,Apex Elite,each,17.83,22.81,28.54,0.494,true,true,37.53,20.08,true,true
wire_brushes,APX-01964,apex,SKU-001964,Apex Elite Wire Brushes 1/2-13 #61,abrasives,Apex Elite,each,1.55,1.95,2.45,0.477,true,true,36.73,20.41,true,true
wire_brushes,APX-01967,apex,SKU-001967,Apex Elite Wire Brushes M10 #64,abrasives,Apex Elite,each,8.51,11.24,12.68,0.908,true,true,32.89,11.36,true,true
wire_brushes,APX-01970,apex,SKU-001970,Apex Elite Wire Brushes M6 #67,abrasives,Apex Elite,each,7.83,9.53,10.84,5.629,true,true,27.77,12.08,true,true
wire_brushes,APX-01971,apex,SKU-001971,Apex Elite Wire Brushes M12 #68,abrasives,Apex Elite,each,2.84,3.61,4.37,0.5,true,true,35.01,17.39,true,true
wire_brushes,APX-01973,apex,SKU-001973,Apex Elite Wire Brushes M12 #70,abrasives,Apex Elite,each,7.24,9.67,11.04,2.593,true,true,34.42,12.41,true,true
polishing,APX-01987,apex,SKU-001987,Apex Prime Polishing M12 #9,abrasives,Apex Prime,each,14.88,18.83,23.05,0.652,true,true,35.44,18.31,true,true
polishing,APX-01990,apex,SKU-001990,Apex Prime Polishing 1/4-20 #12,abrasives,Apex Prime,each,11.71,14.92,18.39,3.152,true,true,36.32,18.87,true,true
polishing,APX-02005,apex,SKU-002005,Apex Prime Polishing M8 #27,abrasives,Apex Prime,each,20.9,27.7,31.83,0.634,true,true,34.34,12.98,true,true
polishing,APX-02009,apex,SKU-002009,Apex Prime Polishing M6 #31,abrasives,Apex Prime,each,9.68,11.83,14.02,1.333,true,true,30.96,15.62,true,true
polishing,APX-02010,apex,SKU-002010,Apex Prime Polishing M12 #32,abrasives,Apex Prime,each,9.86,11.88,13.48,0.629,true,true,26.85,11.87,true,true
polishing,APX-02033,apex,SKU-002033,Apex Prime Polishing 5/8-11 #55,abrasives,Apex Prime,each,11.35,13.6,15.07,8.439,true,true,24.68,9.75,true,true
polishing,APX-02037,apex,SKU-002037,Apex Prime Polishing 3/8-16 #59,abrasives,Apex Prime,each,5.16,6.32,7.61,6.327,true,true,32.19,16.95,true,true
polishing,APX-02044,apex,SKU-002044,Apex Prime Polishing 1/2-13 #66,abrasives,Apex Prime,each,7.57,9.28,11.02,3.497,true,true,31.31,15.79,true,true
polishing,APX-02047,apex,SKU-002047,Apex Prime Polishing 1/2-13 #69,abrasives,Apex Prime,each,19.94,24.92,27.95,1.464,true,true,28.66,10.84,true,true
polishing,APX-02050,apex,SKU-002050,Apex Prime Polishing M12 #72,abrasives,Apex Prime,each,9.1,12.15,14.65,2.179,true,true,37.88,17.06,true,true
hex_bolts,TIT-02080,titangrip,null,TitanGrip Hex Bolts 1/2-13 #15,fasteners,TitanGrip,box_of_100,null,null,24.87,null,true,false,null,null,null,true
hex_bolts,TIT-02090,titangrip,null,TitanGrip Hex Bolts M12 #25,fasteners,TitanGrip,box_of_100,null,null,3.38,null,true,false,null,null,null,true
screws,TIT-02116,titangrip,null,TitanGrip Screws 3/8-16 #23,fasteners,TitanGrip,box_of_100,null,null,6.45,null,true,false,null,null,null,true
screws,TIT-02121,titangrip,null,TitanGrip Screws 5/8-11 #28,fasteners,TitanGrip,box_of_100,null,null,2.57,null,true,false,null,null,null,true
nuts_washers,TIT-02126,titangrip,null,TitanForce Nuts Washers 1/2-13 #3,fasteners,TitanForce,box_of_100,null,null,13.88,null,true,false,null,null,null,true
nuts_washers,TIT-02135,titangrip,null,TitanForce Nuts Washers M8 #12,fasteners,TitanForce,box_of_100,null,null,8.31,null,true,false,null,null,null,true
nuts_washers,TIT-02140,titangrip,null,TitanForce Nuts Washers 5/8-11 #17,fasteners,TitanForce,box_of_100,null,null,12.95,null,true,false,null,null,null,true
anchors,TIT-02157,titangrip,null,TitanGrip Pro Anchors M12 #1,fasteners,TitanGrip Pro,box_of_100,null,null,13.25,null,true,false,null,null,null,true
anchors,TIT-02189,titangrip,null,TitanGrip Pro Anchors M6 #33,fasteners,TitanGrip Pro,box_of_100,null,null,1.47,null,true,false,null,null,null,true
rivets,TIT-02204,titangrip,null,TitanGrip Pro Rivets M12 #14,fasteners,TitanGrip Pro,box_of_100,null,null,5.2,null,true,false,null,null,null,true
rivets,TIT-02223,titangrip,null,TitanGrip Pro Rivets M6 #33,fasteners,TitanGrip Pro,box_of_100,null,null,13.11,null,true,false,null,null,null,true
epoxy,TIT-02236,titangrip,null,TitanForce Epoxy M8 #11,adhesives,TitanForce,each,null,null,20.94,null,true,false,null,null,null,true
epoxy,TIT-02245,titangrip,null,TitanForce Epoxy M12 #20,adhesives,TitanForce,each,null,null,10.77,null,true,false,null,null,null,true
structural,TIT-02258,titangrip,null,TitanGrip Pro Structural M12 #1,adhesives,TitanGrip Pro,each,null,null,5.26,null,true,false,null,null,null,true
structural,TIT-02261,titangrip,null,TitanGrip Pro Structural 1/4-20 #4,adhesives,TitanGrip Pro,each,null,null,5.74,null,true,false,null,null,null,true
structural,TIT-02281,titangrip,null,TitanGrip Pro Structural M10 #24,adhesives,TitanGrip Pro,each,null,null,10.26,null,true,false,null,null,null,true
sealant,TIT-02332,titangrip,null,TitanGrip Pro Sealant M8 #13,adhesives,TitanGrip Pro,each,null,null,5.89,null,true,false,null,null,null,true
spray,TIT-02352,titangrip,null,TitanForce Spray M8 #6,adhesives,TitanForce,each,null,null,4.12,null,true,false,null,null,null,true
spray,TIT-02372,titangrip,null,TitanForce Spray M6 #26,adhesives,TitanForce,each,null,null,6.47,null,true,false,null,null,null,true
fall_protection,TIT-02384,titangrip,null,TitanGrip Fall Protection 5/8-11 #7,safety,TitanGrip,each,null,null,4.29,null,true,false,null,null,null,true
fall_protection,TIT-02402,titangrip,null,TitanGrip Fall Protection M8 #25,safety,TitanGrip,each,null,null,12.12,null,true,false,null,null,null,true
fall_protection,TIT-02405,titangrip,null,TitanGrip Fall Protection M10 #28,safety,TitanGrip,each,null,null,30.06,null,true,false,null,null,null,true
fall_protection,TIT-02409,titangrip,null,TitanGrip Fall Protection 3/8-16 #32,safety,TitanGrip,each,null,null,1.69,null,true,false,null,null,null,true
ppe,TIT-02435,titangrip,null,TitanGrip Ppe 1/2-13 #24,safety,TitanGrip,each,null,null,29.2,null,true,false,null,null,null,true
chemical_protection,TIT-02444,titangrip,null,TitanForce Chemical Protection M12 #6,safety,TitanForce,each,null,null,4.87,null,true,false,null,null,null,true
chemical_protection,TIT-02448,titangrip,null,TitanForce Chemical Protection M12 #10,safety,TitanForce,each,null,null,14.87,null,true,false,null,null,null,true
chemical_protection,TIT-02450,titangrip,null,TitanForce Chemical Protection 5/8-11 #12,safety,TitanForce,each,null,null,8.42,null,true,false,null,null,null,true
welding,APX-01648,apex,SKU-001648,Apex Elite Welding M8 #85,tools,Apex Elite,each,13.41,17.58,20.63,1.69,true,true,35,14.78,true,true
grinding_wheels,APX-01698,apex,SKU-001698,Apex Industrial Grinding Wheels M6 #47,abrasives,Apex Industrial,each,16.26,21.19,24.94,0.184,true,true,34.8,15.04,true,true
grinding_wheels,APX-01714,apex,SKU-001714,Apex Industrial Grinding Wheels 3/8-16 #63,abrasives,Apex Industrial,each,7.77,10.3,12.59,0.523,true,true,38.28,18.19,true,true
grinding_wheels,APX-01717,apex,SKU-001717,Apex Industrial Grinding Wheels 3/8-16 #66,abrasives,Apex Industrial,each,2.45,3.09,3.72,0.453,true,true,34.14,16.94,true,true
grinding_wheels,APX-01726,apex,SKU-001726,Apex Industrial Grinding Wheels 5/8-11 #75,abrasives,Apex Industrial,each,7.56,9.68,12.13,1.437,true,true,37.68,20.2,true,true
grinding_wheels,APX-01732,apex,SKU-001732,Apex Industrial Grinding Wheels M8 #81,abrasives,Apex Industrial,each,11.68,13.77,15.76,0.945,true,true,25.89,12.63,true,true
sanding_discs,APX-01766,apex,SKU-001766,Apex Industrial Sanding Discs 5/8-11 #30,abrasives,Apex Industrial,each,1.43,1.79,2.09,0.471,true,true,31.58,14.35,true,true
sanding_discs,APX-01792,apex,SKU-001792,Apex Industrial Sanding Discs M6 #56,abrasives,Apex Industrial,each,3.09,3.69,4.76,1.706,true,true,35.08,22.48,true,true
sanding_discs,APX-01801,apex,SKU-001801,Apex Industrial Sanding Discs 3/8-16 #65,abrasives,Apex Industrial,each,7.16,9.18,10.52,1.55,true,true,31.94,12.74,true,true
sanding_discs,APX-01811,apex,SKU-001811,Apex Industrial Sanding Discs M8 #75,abrasives,Apex Industrial,each,13.73,16.68,20.36,0.854,true,true,32.56,18.07,true,true
flap_wheels,APX-01827,apex,SKU-001827,Apex Industrial Flap Wheels 3/8-16 #11,abrasives,Apex Industrial,each,10.39,12.11,15.22,2.35,true,true,31.73,20.43,true,true
flap_wheels,APX-01833,apex,SKU-001833,Apex Industrial Flap Wheels 1/2-13 #17,abrasives,Apex Industrial,each,14.52,18.75,23.73,0.849,true,true,38.81,20.99,true,true
flap_wheels,APX-01869,apex,SKU-001869,Apex Industrial Flap Wheels M10 #53,abrasives,Apex Industrial,each,2.38,2.97,3.72,1.172,true,true,36.02,20.16,true,true
flap_wheels,APX-01883,apex,SKU-001883,Apex Industrial Flap Wheels M8 #67,abrasives,Apex Industrial,each,1.35,1.61,2.09,0.519,true,true,35.41,22.97,true,true
flap_wheels,APX-01884,apex,SKU-001884,Apex Industrial Flap Wheels 1/4-20 #68,abrasives,Apex Industrial,each,10.2,11.99,13.47,6.634,true,true,24.28,10.99,true,true
wire_brushes,APX-01906,apex,SKU-001906,Apex Elite Wire Brushes 5/8-11 #3,abrasives,Apex Elite,each,8.51,10.91,13.43,4.549,true,true,36.63,18.76,true,true
wire_brushes,APX-01913,apex,SKU-001913,Apex Elite Wire Brushes 5/8-11 #10,abrasives,Apex Elite,each,41.95,54.13,59.99,3.151,true,true,30.07,9.77,true,true
polishing,APX-02002,apex,SKU-002002,Apex Prime Polishing M10 #24,abrasives,Apex Prime,each,28.41,32.91,39.01,2.068,true,true,27.17,15.64,true,true
polishing,APX-02048,apex,SKU-002048,Apex Prime Polishing 1/4-20 #70,abrasives,Apex Prime,each,22.15,26.95,29.69,3.488,true,true,25.4,9.23,true,true
polishing,APX-02056,apex,SKU-002056,Apex Prime Polishing M6 #78,abrasives,Apex Prime,each,13.25,17.78,22.57,14.583,true,true,41.29,21.22,true,true
hex_bolts,TIT-02069,titangrip,null,TitanGrip Hex Bolts 3/8-16 #4,fasteners,TitanGrip,box_of_100,null,null,14.73,null,true,false,null,null,null,true
hex_bolts,TIT-02070,titangrip,null,TitanGrip Hex Bolts 5/8-11 #5,fasteners,TitanGrip,box_of_100,null,null,15.23,null,true,false,null,null,null,true
hex_bolts,TIT-02087,titangrip,null,TitanGrip Hex Bolts M6 #22,fasteners,TitanGrip,box_of_100,null,null,5.92,null,true,false,null,null,null,true
hex_bolts,TIT-02092,titangrip,null,TitanGrip Hex Bolts M8 #27,fasteners,TitanGrip,box_of_100,null,null,17.14,null,true,false,null,null,null,true
nuts_washers,TIT-02142,titangrip,null,TitanForce Nuts Washers 1/2-13 #19,fasteners,TitanForce,box_of_100,null,null,6.87,null,true,false,null,null,null,true
nuts_washers,TIT-02144,titangrip,null,TitanForce Nuts Washers 5/8-11 #21,fasteners,TitanForce,box_of_100,null,null,12.56,null,true,false,null,null,null,true
anchors,TIT-02161,titangrip,null,TitanGrip Pro Anchors M10 #5,fasteners,TitanGrip Pro,box_of_100,null,null,9.78,null,true,false,null,null,null,true
anchors,TIT-02162,titangrip,null,TitanGrip Pro Anchors 1/4-20 #6,fasteners,TitanGrip Pro,box_of_100,null,null,17.74,null,true,false,null,null,null,true
anchors,TIT-02164,titangrip,null,TitanGrip Pro Anchors M6 #8,fasteners,TitanGrip Pro,box_of_100,null,null,30.93,null,false,false,null,null,null,true
anchors,TIT-02174,titangrip,null,TitanGrip Pro Anchors M12 #18,fasteners,TitanGrip Pro,box_of_100,null,null,2.4,null,true,false,null,null,null,true
anchors,TIT-02175,titangrip,null,TitanGrip Pro Anchors 3/8-16 #19,fasteners,TitanGrip Pro,box_of_100,null,null,1.65,null,true,false,null,null,null,true
anchors,TIT-02187,titangrip,null,TitanGrip Pro Anchors M10 #31,fasteners,TitanGrip Pro,box_of_100,null,null,3.34,null,true,false,null,null,null,true
rivets,TIT-02194,titangrip,null,TitanGrip Pro Rivets 5/8-11 #4,fasteners,TitanGrip Pro,box_of_100,null,null,3.26,null,true,false,null,null,null,true
rivets,TIT-02199,titangrip,null,TitanGrip Pro Rivets 1/2-13 #9,fasteners,TitanGrip Pro,box_of_100,null,null,9.16,null,true,false,null,null,null,true
rivets,TIT-02209,titangrip,null,TitanGrip Pro Rivets M10 #19,fasteners,TitanGrip Pro,box_of_100,null,null,6.54,null,true,false,null,null,null,true
rivets,TIT-02211,titangrip,null,TitanGrip Pro Rivets M8 #21,fasteners,TitanGrip Pro,box_of_100,null,null,7.92,null,true,false,null,null,null,true
epoxy,TIT-02230,titangrip,null,TitanForce Epoxy 5/8-11 #5,adhesives,TitanForce,each,null,null,10.29,null,true,false,null,null,null,true
epoxy,TIT-02246,titangrip,null,TitanForce Epoxy M12 #21,adhesives,TitanForce,each,null,null,29.55,null,true,false,null,null,null,true
structural,TIT-02276,titangrip,null,TitanGrip Pro Structural 1/4-20 #19,adhesives,TitanGrip Pro,each,null,null,10.58,null,true,false,null,null,null,true
structural,TIT-02287,titangrip,null,TitanGrip Pro Structural M8 #30,adhesives,TitanGrip Pro,each,null,null,5.81,null,true,false,null,null,null,true
tape,TIT-02311,titangrip,null,TitanGrip Tape M12 #19,adhesives,TitanGrip,each,null,null,17.98,null,true,false,null,null,null,true
tape,TIT-02313,titangrip,null,TitanGrip Tape M8 #21,adhesives,TitanGrip,each,null,null,14.17,null,true,false,null,null,null,true
sealant,TIT-02328,titangrip,null,TitanGrip Pro Sealant 3/8-16 #9,adhesives,TitanGrip Pro,each,null,null,9.84,null,true,false,null,null,null,true
spray,TIT-02348,titangrip,null,TitanForce Spray M12 #2,adhesives,TitanForce,each,null,null,4.81,null,true,false,null,null,null,true
spray,TIT-02367,titangrip,null,TitanForce Spray 3/8-16 #21,adhesives,TitanForce,each,null,null,4.5,null,true,false,null,null,null,true
fall_protection,TIT-02390,titangrip,null,TitanGrip Fall Protection M8 #13,safety,TitanGrip,each,null,null,4.76,null,true,false,null,null,null,true
fall_protection,TIT-02406,titangrip,null,TitanGrip Fall Protection M12 #29,safety,TitanGrip,each,null,null,8.77,null,true,false,null,null,null,true
ppe,TIT-02420,titangrip,null,TitanGrip Ppe 1/2-13 #9,safety,TitanGrip,each,null,null,3.21,null,true,false,null,null,null,true
ppe,TIT-02423,titangrip,null,TitanGrip Ppe M10 #12,safety,TitanGrip,each,null,null,1.53,null,true,false,null,null,null,true
chemical_protection,TIT-02445,titangrip,null,TitanForce Chemical Protection M10 #7,safety,TitanForce,each,null,null,9.86,null,true,false,null,null,null,true
welding,APX-01647,apex,SKU-001647,Apex Elite Welding 3/8-16 #84,tools,Apex Elite,each,12.32,15.69,18.93,4.012,false,true,34.92,17.12,true,true
grinding_wheels,APX-01664,apex,SKU-001664,Apex Industrial Grinding Wheels 1/2-13 #13,abrasives,Apex Industrial,each,31.46,36.7,47.65,0.872,true,true,33.98,22.98,true,true
grinding_wheels,APX-01668,apex,SKU-001668,Apex Industrial Grinding Wheels 3/8-16 #17,abrasives,Apex Industrial,each,18.17,21.27,24.42,1.952,true,true,25.59,12.9,true,true
grinding_wheels,APX-01724,apex,SKU-001724,Apex Industrial Grinding Wheels 3/8-16 #73,abrasives,Apex Industrial,each,2.42,2.92,3.58,0.25,true,true,32.4,18.44,true,true
grinding_wheels,APX-01729,apex,SKU-001729,Apex Industrial Grinding Wheels M10 #78,abrasives,Apex Industrial,each,5.58,6.97,7.93,0.296,true,true,29.63,12.11,true,true
grinding_wheels,APX-01731,apex,SKU-001731,Apex Industrial Grinding Wheels 5/8-11 #80,abrasives,Apex Industrial,each,6.28,7.35,8.62,1.292,true,true,27.15,14.73,true,true
sanding_discs,APX-01786,apex,SKU-001786,Apex Industrial Sanding Discs M10 #50,abrasives,Apex Industrial,each,2.5,3.14,3.63,3.655,true,true,31.13,13.5,true,true
